country_or_area;year;comm_code;commodity;flow;trade_usd;weight_kg;quantity_name;quantity;category
Argentina;2011;010119;Horses, live except pure-bred breeding;Export;16279756;1059591;Number of items;2467;01_live_animals
Argentina;2011;010119;Horses, live except pure-bred breeding;Import;1559461;125855;Number of items;268;01_live_animals
Argentina;2011;010210;Bovine animals, live pure-bred breeding;Export;437864;54377;Number of items;103;01_live_animals
Argentina;2011;010210;Bovine animals, live pure-bred breeding;Import;13009;1600;Number of items;2;01_live_animals
Argentina;2011;010290;Bovine animals, live, except pure-bred breeding;Export;244601;40725;Number of items;111;01_live_animals
Argentina;2011;010290;Bovine animals, live, except pure-bred breeding;Import;617409;247958;Number of items;699;01_live_animals
Argentina;2011;010310;Swine, live pure-bred breeding;Import;256657;22415;Number of items;297;01_live_animals
Argentina;2011;010392;Swine, live except pure-bred breeding > 50 kg;Import;3042285;314741;Number of items;4061;01_live_animals
Argentina;2011;010410;Sheep, live;Export;35261;5430;Number of items;76;01_live_animals
Argentina;2011;010410;Sheep, live;Import;75682;307;Number of items;2;01_live_animals
Argentina;2011;010511;Fowls, live domestic < 185 grams;Export;1179246;14692;Number of items;282715;01_live_animals
Argentina;2011;010511;Fowls, live domestic < 185 grams;Import;9262838;26937;Number of items;606641;01_live_animals
Argentina;2011;010600;Animals, live, except farm animals;Export;1097728;27330;Number of items;1020034;01_live_animals
Argentina;2011;010600;Animals, live, except farm animals;Import;256246;2856;Number of items;18771;01_live_animals
Argentina;2010;010111;Horses, live pure-bred breeding;Re-Import;33091;1335;Number of items;3;01_live_animals
Argentina;2010;010111;Horses, live pure-bred breeding;Export;1885787;84280;Number of items;175;01_live_animals
Argentina;2010;010111;Horses, live pure-bred breeding;Import;2694586;132850;Number of items;290;01_live_animals
Argentina;2010;010119;Horses, live except pure-bred breeding;Re-Import;15016;1500;Number of items;3;01_live_animals
Argentina;2010;010119;Horses, live except pure-bred breeding;Export;20028647;1478060;Number of items;3362;01_live_animals
Argentina;2010;010119;Horses, live except pure-bred breeding;Import;1291141;120672;Number of items;256;01_live_animals
Argentina;2010;010210;Bovine animals, live pure-bred breeding;Export;689946;115377;Number of items;230;01_live_animals
Argentina;2010;010210;Bovine animals, live pure-bred breeding;Import;32799;5160;Number of items;12;01_live_animals
Argentina;2010;010290;Bovine animals, live, except pure-bred breeding;Export;1001289;336343;Number of items;730;01_live_animals
Argentina;2010;010310;Swine, live pure-bred breeding;Import;390078;36449;Number of items;364;01_live_animals
Argentina;2010;010392;Swine, live except pure-bred breeding > 50 kg;Import;163924;30310;Number of items;406;01_live_animals
Argentina;2010;010410;Sheep, live;Export;193994;121770;Number of items;4599;01_live_animals
Argentina;2010;010410;Sheep, live;Import;71959;2195;Number of items;19;01_live_animals
Argentina;2010;010511;Fowls, live domestic < 185 grams;Export;1125960;17604;Number of items;339837;01_live_animals
Argentina;2010;010511;Fowls, live domestic < 185 grams;Import;8213777;26067;Number of items;581687;01_live_animals
Argentina;2010;010600;Animals, live, except farm animals;Export;732773;26129;Number of items;80198;01_live_animals
Argentina;2010;010600;Animals, live, except farm animals;Import;213863;3601;Number of items;11783;01_live_animals
Argentina;2009;010111;Horses, live pure-bred breeding;Re-Import;136343;5824;Number of items;12;01_live_animals
Argentina;2009;010111;Horses, live pure-bred breeding;Export;1546535;103685;Number of items;222;01_live_animals
Argentina;2009;010111;Horses, live pure-bred breeding;Import;3156616;198920;Number of items;413;01_live_animals
Argentina;2009;010119;Horses, live except pure-bred breeding;Re-Import;11437;1350;Number of items;3;01_live_animals
Argentina;2009;010119;Horses, live except pure-bred breeding;Export;27415230;1751275;Number of items;4033;01_live_animals
Argentina;2009;010119;Horses, live except pure-bred breeding;Import;1761120;132661;Number of items;283;01_live_animals
Argentina;2009;010210;Bovine animals, live pure-bred breeding;Export;347043;155190;Number of items;409;01_live_animals
Argentina;2009;010290;Bovine animals, live, except pure-bred breeding;Export;2638127;1055455;Number of items;2376;01_live_animals
Argentina;2009;010310;Swine, live pure-bred breeding;Import;43952;10150;Number of items;145;01_live_animals
Argentina;2009;010392;Swine, live except pure-bred breeding > 50 kg;Export;116189;8097;Number of items;91;01_live_animals
Argentina;2009;010392;Swine, live except pure-bred breeding > 50 kg;Import;410399;66963;Number of items;671;01_live_animals
Argentina;2009;010410;Sheep, live;Export;8060;1540;Number of items;16;01_live_animals
Argentina;2009;010410;Sheep, live;Import;77600;2422;Number of items;26;01_live_animals
Argentina;2009;010420;Goats, live;Import;14134;1100;Number of items;22;01_live_animals
Argentina;2009;010511;Fowls, live domestic < 185 grams;Export;678554;11077;Number of items;222660;01_live_animals
Argentina;2009;010511;Fowls, live domestic < 185 grams;Import;7244147;25553;Number of items;569353;01_live_animals
Argentina;2009;010600;Animals, live, except farm animals;Export;674907;27467;Number of items;568394;01_live_animals
Argentina;2009;010600;Animals, live, except farm animals;Import;338968;10337;Number of items;12430585;01_live_animals
Argentina;2008;010111;Horses, live pure-bred breeding;Re-Import;673160;5931;Number of items;12;01_live_animals
Argentina;2008;010111;Horses, live pure-bred breeding;Export;3603026;80444;Number of items;170;01_live_animals
Argentina;2008;010111;Horses, live pure-bred breeding;Import;6110136;203460;Number of items;427;01_live_animals
Argentina;2008;010119;Horses, live except pure-bred breeding;Re-Import;49199;3350;Number of items;8;01_live_animals
Argentina;2008;010119;Horses, live except pure-bred breeding;Export;29492108;2215116;Number of items;5125;01_live_animals
Argentina;2008;010119;Horses, live except pure-bred breeding;Import;3262983;228122;Number of items;511;01_live_animals
Argentina;2008;010210;Bovine animals, live pure-bred breeding;Export;241500;11200;Number of items;20;01_live_animals
Argentina;2008;010290;Bovine animals, live, except pure-bred breeding;Export;2090940;710033;Number of items;1553;01_live_animals
Argentina;2008;010310;Swine, live pure-bred breeding;Import;281936;86749;Number of items;838;01_live_animals
Argentina;2008;010391;Swine, live except pure-bred breeding < 50 kg;Import;42965;18000;Number of items;401;01_live_animals
Argentina;2008;010410;Sheep, live;Export;49670;25355;Number of items;759;01_live_animals
Argentina;2008;010410;Sheep, live;Import;140606;2996;Number of items;75;01_live_animals
Argentina;2008;010511;Fowls, live domestic < 185 grams;Export;542611;9103;Number of items;186700;01_live_animals
Argentina;2008;010511;Fowls, live domestic < 185 grams;Import;5868986;24335;Number of items;521642;01_live_animals
Argentina;2008;010600;Animals, live, except farm animals;Export;555245;34221;Number of items;34384;01_live_animals
Argentina;2008;010600;Animals, live, except farm animals;Import;651502;17919;Number of items;14967927;01_live_animals
Argentina;2007;010111;Horses, live pure-bred breeding;Import;2211562;164250;Number of items;345;01_live_animals
Argentina;2007;010111;Horses, live pure-bred breeding;Export;6704708;91432;Number of items;193;01_live_animals
Argentina;2007;010119;Horses, live except pure-bred breeding;Import;1469007;149395;Number of items;337;01_live_animals
Argentina;2007;010119;Horses, live except pure-bred breeding;Export;17707470;2092138;Number of items;4812;01_live_animals
Argentina;2007;010210;Bovine animals, live pure-bred breeding;Export;25990;2110;Number of items;9;01_live_animals
Argentina;2007;010290;Bovine animals, live, except pure-bred breeding;Export;2019669;775297;Number of items;1941;01_live_animals
Argentina;2007;010392;Swine, live except pure-bred breeding > 50 kg;Import;400455;102476;Number of items;993;01_live_animals
Argentina;2007;010410;Sheep, live;Import;12791;1110;Number of items;8;01_live_animals
Argentina;2007;010410;Sheep, live;Export;71439;10745;Number of items;141;01_live_animals
Argentina;2007;010511;Fowls, live domestic < 185 grams;Import;4962021;21135;Number of items;463041;01_live_animals
Argentina;2007;010511;Fowls, live domestic < 185 grams;Export;378200;7317;Number of items;150084;01_live_animals
Argentina;2007;010600;Animals, live, except farm animals;Import;691527;19944;Number of items;31878022;01_live_animals
Argentina;2007;010600;Animals, live, except farm animals;Export;1093012;33738;Number of items;30736;01_live_animals
Argentina;2006;010111;Horses, live pure-bred breeding;Import;1270785;160019;Number of items;336;01_live_animals
Argentina;2006;010111;Horses, live pure-bred breeding;Export;466509;69680;Number of items;153;01_live_animals
Argentina;2006;010111;Horses, live pure-bred breeding;Re-Import;46093;8800;Number of items;18;01_live_animals
Argentina;2006;010119;Horses, live except pure-bred breeding;Import;782762;130460;Number of items;267;01_live_animals
Argentina;2006;010119;Horses, live except pure-bred breeding;Export;13095672;2331550;Number of items;5507;01_live_animals
Argentina;2006;010119;Horses, live except pure-bred breeding;Re-Import;8972;2850;Number of items;7;01_live_animals
Argentina;2006;010210;Bovine animals, live pure-bred breeding;Import;50352;8800;Number of items;22;01_live_animals
Argentina;2006;010210;Bovine animals, live pure-bred breeding;Export;200284;41965;Number of items;122;01_live_animals
Argentina;2006;010290;Bovine animals, live, except pure-bred breeding;Export;1876440;749991;Number of items;1781;01_live_animals
Argentina;2006;010310;Swine, live pure-bred breeding;Export;9000;3080;Number of items;23;01_live_animals
Argentina;2006;010392;Swine, live except pure-bred breeding > 50 kg;Export;60180;42087;Number of items;78;01_live_animals
Argentina;2006;010410;Sheep, live;Import;221410;85712;Number of items;50;01_live_animals
Argentina;2006;010410;Sheep, live;Export;34123;4530;Number of items;59;01_live_animals
Argentina;2006;010420;Goats, live;Import;39600;3280;Number of items;62;01_live_animals
Argentina;2006;010511;Fowls, live domestic < 185 grams;Import;4746946;20443;Number of items;445640;01_live_animals
Argentina;2006;010511;Fowls, live domestic < 185 grams;Export;24774;608;Number of items;13800;01_live_animals
Argentina;2006;010600;Animals, live, except farm animals;Import;656563;23321;Number of items;22010476;01_live_animals
Argentina;2006;010600;Animals, live, except farm animals;Export;844888;31972;Number of items;122024018;01_live_animals
Argentina;2005;010119;Horses, live except pure-bred breeding;Import;719346;112170;Number of items;238;01_live_animals
Argentina;2005;010119;Horses, live except pure-bred breeding;Export;9505489;2279985;Number of items;9748;01_live_animals
Argentina;2005;010210;Bovine animals, live pure-bred breeding;Import;6111;3296;Number of items;5;01_live_animals
Argentina;2005;010210;Bovine animals, live pure-bred breeding;Export;80883;23650;Number of items;61;01_live_animals
Argentina;2005;010290;Bovine animals, live, except pure-bred breeding;Import;40474;34600;Number of items;173;01_live_animals
Argentina;2005;010290;Bovine animals, live, except pure-bred breeding;Export;1086053;420670;Number of items;976;01_live_animals
Argentina;2005;010392;Swine, live except pure-bred breeding > 50 kg;Import;83939;22125;Number of items;248;01_live_animals
Argentina;2005;010392;Swine, live except pure-bred breeding > 50 kg;Export;17705;2978;Number of items;26;01_live_animals
Argentina;2005;010410;Sheep, live;Import;390095;117630;Number of items;3742;01_live_animals
Argentina;2005;010420;Goats, live;Export;10000;1800;Number of items;50;01_live_animals
Argentina;2005;010511;Fowls, live domestic < 185 grams;Import;4406639;21471;Number of items;449827;01_live_animals
Argentina;2005;010519;Poultry, live except domestic fowls, < 185 grams;Import;4020;26;Number of items;320;01_live_animals
Argentina;2005;010600;Animals, live, except farm animals;Import;405744;15115;Number of items;15382;01_live_animals
Argentina;2005;010600;Animals, live, except farm animals;Export;1449060;46549;Number of items;28013;01_live_animals
Argentina;2004;010119;Horses, live except pure-bred breeding;Import;403645;66365;Number of items;146;01_live_animals
Argentina;2004;010119;Horses, live except pure-bred breeding;Export;7572118;1897634;Number of items;6927;01_live_animals
Argentina;2004;010210;Bovine animals, live pure-bred breeding;Import;1475;450;Number of items;1;01_live_animals
Argentina;2004;010210;Bovine animals, live pure-bred breeding;Export;254482;54656;Number of items;117;01_live_animals
Argentina;2004;010290;Bovine animals, live, except pure-bred breeding;Import;98021;101000;Number of items;312;01_live_animals
Argentina;2004;010290;Bovine animals, live, except pure-bred breeding;Export;303824;315650;Number of items;1312;01_live_animals
Argentina;2004;010310;Swine, live pure-bred breeding;Export;7787;6213;Number of items;64;01_live_animals
Argentina;2004;010392;Swine, live except pure-bred breeding > 50 kg;Import;141947;36340;Number of items;525;01_live_animals
Argentina;2004;010392;Swine, live except pure-bred breeding > 50 kg;Export;16024;12787;Number of items;122;01_live_animals
Argentina;2004;010410;Sheep, live;Import;79978;18602;Number of items;345;01_live_animals
Argentina;2004;010410;Sheep, live;Export;1399494;1419458;Number of items;35519;01_live_animals
Argentina;2004;010511;Fowls, live domestic < 185 grams;Import;3941221;19008;Number of items;389348;01_live_animals
Argentina;2004;010519;Poultry, live except domestic fowls, < 185 grams;Import;7718;289;Number of items;3915;01_live_animals
Argentina;2004;010600;Animals, live, except farm animals;Import;295878;11999;Number of items;51009798;01_live_animals
Argentina;2004;010600;Animals, live, except farm animals;Export;1167281;32596;Number of items;143329640;01_live_animals
Argentina;2003;010119;Horses, live except pure-bred breeding;Import;434418;70800;Number of items;154;01_live_animals
Argentina;2003;010119;Horses, live except pure-bred breeding;Export;5895195;1596072;Number of items;697;01_live_animals
Argentina;2003;010210;Bovine animals, live pure-bred breeding;Import;229334;24448;Number of items;45;01_live_animals
Argentina;2003;010210;Bovine animals, live pure-bred breeding;Export;48824;35250;Number of items;39;01_live_animals
